图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,人参果-预测置信度,佛手瓜-预测置信度,哈密瓜-预测置信度,圣女果-预测置信度,山楂-预测置信度,山竹-预测置信度,无花果-预测置信度,木瓜-预测置信度,李子-预测置信度,杏-预测置信度,杨桃-预测置信度,杨梅-预测置信度,枇杷-预测置信度,枣-预测置信度,柚子-预测置信度,柠檬-预测置信度,柿子-预测置信度,树莓-预测置信度,桂圆-预测置信度,桑葚-预测置信度,梨-预测置信度,椰子-预测置信度,榴莲-预测置信度,樱桃-预测置信度,橘子-预测置信度,毛丹-预测置信度,水蜜桃-预测置信度,沃柑-预测置信度,沙果-预测置信度,沙棘-预测置信度,油桃-预测置信度,牛油果-预测置信度,猕猴桃-预测置信度,甘蔗-预测置信度,甜瓜-伊丽莎白-预测置信度,甜瓜-白-预测置信度,甜瓜-绿-预测置信度,甜瓜-金-预测置信度,番石榴-百-预测置信度,番石榴-红-预测置信度,白兰瓜-预测置信度,白心火龙果-预测置信度,白萝卜-预测置信度,百香果-预测置信度,石榴-预测置信度,砂糖橘-预测置信度,粑粑柑-预测置信度,红心火龙果-预测置信度,红苹果-预测置信度,羊奶果-预测置信度,羊角蜜-预测置信度,胡萝卜-预测置信度,脐橙-预测置信度,腰果-预测置信度,芒果-预测置信度,芦柑-预测置信度,草莓-预测置信度,荔枝-预测置信度,莲雾-预测置信度,菠萝-预测置信度,菠萝莓-预测置信度,菠萝蜜-预测置信度,葡萄-白-预测置信度,葡萄-红-预测置信度,蓝莓-预测置信度,蛇皮果-预测置信度,蟠桃-预测置信度,血橙-预测置信度,西柚-预测置信度,西梅-预测置信度,西瓜-预测置信度,西红柿-预测置信度,车厘子-预测置信度,酸角-预测置信度,金桔-预测置信度,青柠-预测置信度,青苹果-预测置信度,香橼-预测置信度,香蕉-预测置信度,黄桃-预测置信度,黑莓-预测置信度
./fruit81_full_split\test\香橼\73.jpeg,77,香橼,34,甜瓜-伊丽莎白,77,香橼,15,柠檬,True,1.1507603e-05,7.90132e-09,4.0731167e-05,0.00064605474,1.6525196e-07,1.1775089e-06,1.7409333e-05,4.1864764e-06,0.0003350803,0.0059187226,7.645624e-06,1.5899947e-07,0.01182248,1.7223526e-06,0.0005634759,0.08418334,0.0010944845,3.6071603e-07,6.4420834e-07,3.1069575e-07,4.243212e-06,2.1175534e-05,4.709189e-07,0.0015240656,0.017456943,1.2564197e-08,6.662367e-07,0.00029341955,8.486246e-05,0.00068896415,5.3265904e-07,4.8379302e-08,1.4123048e-06,1.9693036e-07,0.56905663,4.8878123e-06,1.5583813e-08,0.00036290503,3.6341535e-06,3.4997727e-05,2.5989195e-06,7.381839e-10,3.647615e-08,1.4213307e-06,1.1947272e-06,8.811989e-05,0.0004334429,1.5566059e-07,3.5955688e-07,3.6416277e-09,2.7475778e-08,2.8088587e-08,0.002729064,1.4123842e-06,0.00022385111,0.01903035,4.3174953e-08,1.3337137e-06,1.5992927e-07,0.0003985607,8.3551e-11,2.104654e-07,5.074943e-05,7.220449e-07,0.00037584265,1.2315672e-10,2.8632426e-06,5.450703e-05,1.7732998e-06,0.0018833785,2.874867e-07,2.0734655e-07,1.024952e-07,1.5502656e-10,0.030964736,7.083755e-06,1.8638707e-06,0.24760391,1.7135899e-05,0.0019315862,1.1583239e-06
./fruit81_full_split\test\香橼\75.jpg,77,香橼,77,香橼,34,甜瓜-伊丽莎白,52,脐橙,True,2.2332782e-05,4.02906e-08,8.042152e-05,3.0862622e-05,1.9807045e-07,1.1375725e-07,3.4233628e-05,7.729126e-06,2.1588983e-05,0.005160174,6.988436e-05,0.00014401077,0.0008081648,8.162992e-06,0.004255088,0.007976628,6.004473e-06,4.6305745e-06,8.3580264e-05,5.6712674e-05,5.6841647e-05,8.7996096e-07,8.76639e-05,0.00020555596,0.002770632,3.888367e-07,5.4963084e-07,0.005827647,2.1503881e-06,1.5500094e-05,5.754556e-06,8.3929436e-08,1.0977835e-05,1.1177013e-06,0.040965784,7.0541337e-06,1.0029425e-09,0.00014272325,2.237464e-06,5.070243e-06,7.837275e-07,8.578511e-09,9.548274e-08,0.0012889564,1.6484446e-05,0.000111622925,0.012390879,1.4836914e-07,4.6670237e-07,2.5656568e-06,3.2132166e-07,2.3362361e-07,0.02718229,3.849647e-07,0.00041220707,0.015688844,1.5443935e-07,7.8712964e-07,4.947364e-09,5.4219494e-05,2.6949824e-08,0.00220295,1.3000398e-05,1.2122014e-07,6.430366e-07,5.9513945e-07,7.964025e-06,2.8896604e-05,8.038464e-05,0.0010804095,7.1130155e-09,5.4101264e-07,2.7563738e-07,1.3136848e-08,0.0018053905,3.3154083e-05,5.1419115e-06,0.8659593,2.7486354e-05,0.0027220512,1.1491793e-06
./fruit81_full_split\test\香橼\80.jpeg,77,香橼,77,香橼,38,番石榴-百,39,番石榴-红,True,1.2703714e-05,0.0019826437,0.00011971315,1.332388e-09,4.310765e-06,3.0537392e-06,0.00011831056,6.015725e-06,0.00016638891,3.892129e-05,1.0607995e-05,1.7794451e-05,4.279197e-06,5.520603e-06,0.00047858074,0.00019629914,2.2929356e-07,5.48577e-06,0.00018625046,4.8710504e-06,0.0011920403,5.229761e-05,0.002060436,2.5417253e-07,2.5729598e-05,5.6640454e-07,0.0009720673,1.5225393e-05,0.00010635868,9.381913e-09,4.4862092e-05,2.4106243e-05,8.35313e-08,3.1318606e-07,0.00014837955,0.00016336373,1.889095e-05,8.360997e-06,0.027741194,0.0048931134,0.0027468288,6.181065e-08,9.732834e-05,2.8426015e-07,5.9165604e-06,4.073674e-06,0.00010400899,1.08355145e-07,3.0327345e-05,3.8017686e-05,0.00010123809,9.6188685e-08,3.5512224e-07,4.0680156e-05,0.00027998272,0.00046710807,4.2066713e-08,2.205951e-05,1.1172374e-05,1.695287e-05,1.5874435e-05,0.00039388987,2.7928402e-06,6.4799688e-06,4.807896e-06,1.5632645e-07,0.0019266913,1.3754092e-07,4.4628754e-09,0.00030863137,1.2256288e-05,6.7982224e-09,1.3875066e-08,4.5806355e-06,2.6235716e-07,5.304344e-06,1.7282273e-05,0.95214653,2.42186e-05,0.0003326912,1.0894478e-06
./fruit81_full_split\test\香橼\88.jpg,77,香橼,77,香橼,61,菠萝蜜,31,牛油果,True,9.314681e-05,1.7179716e-06,0.0029795796,4.4229176e-09,8.837944e-06,0.0026359449,0.00011531322,4.345528e-05,1.1395488e-06,8.336347e-05,3.2510604e-07,0.00024768754,7.698288e-07,5.5829245e-05,0.00012467393,0.00013899324,2.4999439e-08,0.00012856233,0.0016667384,4.290091e-05,0.00017583367,0.00079336914,0.00013496983,1.677671e-06,0.00011652571,4.422897e-07,8.282669e-08,2.8385964e-05,3.909211e-06,1.2625877e-07,9.35586e-08,0.004305055,0.00036610695,8.262251e-08,0.00010337853,7.383143e-05,2.6085056e-06,7.432394e-06,0.00015672759,0.00012450009,6.251106e-05,5.3149396e-08,2.0123298e-06,4.4231252e-05,2.2483967e-07,2.6716902e-05,3.8234884e-05,5.6262362e-08,2.5214838e-06,4.3944754e-05,5.4410917e-05,9.831354e-08,6.101244e-06,2.6020865e-05,0.00025207942,0.00016969208,1.9354602e-06,0.0002763573,5.3105265e-10,1.4661604e-05,8.36536e-05,0.030301884,4.2929455e-06,1.16410014e-07,4.2540025e-05,8.507984e-05,2.5447537e-07,2.617465e-09,2.5330287e-06,4.0839703e-05,2.0375674e-06,4.056252e-09,9.412325e-09,2.4384199e-05,1.1648066e-05,0.0002613244,2.2587301e-05,0.9530891,5.701478e-06,1.2812328e-06,0.00023464272
./fruit81_full_split\test\香橼\99.jpg,77,香橼,77,香橼,39,番石榴-红,38,番石榴-百,True,2.3166792e-06,4.2775451e-07,5.1591043e-05,2.5398856e-09,1.6917689e-07,9.031543e-09,9.80492e-07,6.2486247e-06,4.6312074e-05,0.00086282403,9.412238e-07,1.6370343e-07,0.0001107611,8.193661e-07,0.0020650297,0.0007790696,4.499317e-08,3.3015226e-08,0.0020086474,1.7711121e-08,0.004024613,2.7692653e-05,4.774184e-06,9.83638e-07,6.727926e-05,5.7742596e-07,0.00019553323,5.5829787e-07,3.0350307e-05,7.484304e-08,7.241615e-06,2.4603346e-06,9.954886e-06,1.04037575e-07,5.080496e-05,3.3586543e-06,1.0758518e-08,1.8839185e-07,0.0062584295,0.0064472794,3.577853e-05,6.27732e-11,1.0857652e-08,2.822861e-07,2.1628202e-06,7.103975e-06,0.00012941138,9.751145e-10,2.0300587e-05,1.3682062e-06,3.0121083e-08,1.8979591e-09,2.9200428e-06,6.8054246e-06,0.00021745948,0.0012241567,2.8303413e-09,0.000111563946,1.0434377e-08,8.2122955e-07,1.8090228e-08,4.9688583e-07,1.2249804e-08,2.899744e-09,3.769537e-08,9.1218666e-08,1.9675403e-05,3.9700896e-07,5.892699e-08,1.3512022e-05,1.590309e-08,5.5477756e-10,1.0770558e-10,5.469178e-06,3.1744742e-06,6.2528893e-09,2.4114766e-05,0.9710859,1.8950833e-07,0.0040179724,6.0472756e-09
./fruit81_full_split\test\香蕉\107.jpeg,78,香蕉,78,香蕉,61,菠萝蜜,42,白萝卜,True,0.019159252,0.011149135,0.00192142,7.84057e-06,0.011560945,0.00038585957,0.016919214,1.3911778e-05,6.1001133e-06,4.799113e-05,0.0031796629,3.0529318e-05,3.409958e-05,0.00047473807,0.0023426947,0.0002760061,0.0003198748,0.00037260345,6.905248e-05,6.3425e-07,0.017787399,0.0141162975,0.002662158,7.2873394e-05,0.0004176361,2.8259137e-05,0.012489292,5.725405e-05,7.514435e-05,2.0838734e-05,0.00032665415,0.0028345822,5.7387926e-05,0.0026063763,0.004146552,0.0010041966,4.0426264e-07,2.8159468e-05,0.009664709,0.002020975,0.0008791504,1.6719148e-05,0.029658077,7.583526e-05,6.7388006e-05,1.7557097e-05,8.1978156e-05,3.4059167e-06,0.000106723164,4.120187e-05,0.015173273,0.0033500444,3.2645028e-05,0.0002770573,0.0007650615,3.6743631e-06,0.00018126989,0.00010175178,0.0008117456,0.00033377414,7.778987e-05,0.03654484,1.5493668e-05,0.0012612948,8.599581e-07,0.000719164,0.00024301444,9.676942e-07,7.356608e-05,0.00085302064,8.592441e-05,5.2939322e-05,0.00031040222,0.002099909,5.5266908e-05,7.9480305e-06,0.00038453162,1.5372187e-05,0.7664633,5.9084898e-05,8.312269e-06
./fruit81_full_split\test\香蕉\108.jpg,78,香蕉,78,香蕉,10,杨桃,15,柠檬,True,2.6862838e-06,1.2886503e-05,7.356936e-07,2.0334435e-06,4.7455055e-06,0.00033577444,8.193155e-07,3.293167e-05,2.2084905e-06,3.955916e-06,0.0065020476,3.5516036e-06,1.2534373e-06,5.1912502e-05,0.0013001354,0.006420422,3.1643044e-06,9.503388e-08,8.832664e-10,1.5955424e-05,7.310361e-06,0.00498347,5.8267487e-06,0.00038787676,1.3688639e-05,1.5014885e-07,7.363804e-08,6.9580244e-07,1.1285941e-05,4.0019728e-05,1.2420172e-05,0.00042861205,1.3558585e-05,9.053847e-09,0.0019301747,3.9545148e-07,5.7301257e-08,0.0001579724,3.8657723e-05,1.1627527e-05,0.0042053647,0.0024610138,1.0260361e-06,6.7381535e-08,3.419072e-05,8.4564235e-06,1.4975159e-05,0.00011425539,0.005278822,4.9983626e-08,4.452724e-05,2.8330971e-05,4.6707955e-05,2.9273292e-06,0.00018578477,0.00010457472,4.395749e-06,3.373687e-07,7.4347427e-06,9.2055074e-05,5.165385e-08,1.0209283e-06,1.744431e-06,3.2708485e-08,6.8218505e-05,1.7859573e-08,1.306405e-08,2.0782189e-05,0.00011909994,5.956664e-05,0.00030078267,3.266882e-05,3.9986667e-06,0.00012775196,9.871035e-06,0.00245291,0.00059201143,0.002219323,0.9586091,5.6802844e-07,4.0267555e-06
./fruit81_full_split\test\香蕉\109.jpg,78,香蕉,51,胡萝卜,78,香蕉,54,芒果,True,3.751816e-05,7.787127e-09,0.012504743,7.8755256e-05,2.6335465e-05,2.0481102e-06,0.00012390011,0.0003957858,1.5789898e-07,0.00010489905,7.8742196e-05,8.477919e-06,0.0009277602,9.060712e-06,0.00037862503,0.0010288631,4.0595907e-05,2.494832e-06,5.1628274e-05,5.8080095e-06,0.0003327017,1.5662585e-05,4.078108e-05,4.474662e-06,0.0025723444,1.0742041e-05,4.823426e-07,0.00021884913,8.9869894e-07,0.0054460997,3.216145e-05,0.0049363654,1.8674642e-05,2.0975227e-07,0.0026962026,2.5579636e-06,1.9651884e-08,7.809421e-06,1.00268544e-07,1.1984316e-06,2.139005e-05,6.802163e-06,0.0002057529,3.420716e-05,2.9681967e-05,9.2784336e-05,0.0001893815,3.5126247e-06,3.291638e-07,2.2946731e-05,0.00030952913,0.8974513,0.0008378538,0.0005316786,0.013087161,0.00054193346,6.541006e-05,0.00011258878,1.0267223e-06,0.00019948077,3.621964e-06,7.664276e-06,1.7822644e-07,1.7799782e-07,2.3636412e-06,0.00079548755,1.2286682e-07,5.846156e-05,0.0006430429,9.640773e-06,9.651352e-06,6.9196256e-05,1.6284995e-08,0.00047335943,9.823934e-05,2.122844e-06,1.3522731e-06,0.0003440933,0.051581476,8.673408e-06,1.8183641e-06
./fruit81_full_split\test\香蕉\113.jpg,78,香蕉,78,香蕉,34,甜瓜-伊丽莎白,31,牛油果,True,0.0004341603,3.7163414e-10,8.903995e-06,5.8478026e-08,1.8469892e-07,9.578933e-07,6.2952e-07,5.133048e-06,1.3747167e-07,5.1889806e-06,9.414045e-09,1.4983721e-08,5.6214176e-08,2.8346625e-10,7.65248e-06,0.00031477772,3.003243e-10,6.495219e-10,6.274635e-09,1.07824576e-07,3.9801333e-05,7.2401394e-06,3.4639274e-05,1.6344474e-08,6.5892074e-09,1.876575e-08,8.465687e-08,4.4668313e-09,2.5090154e-07,2.5262594e-07,3.0762962e-08,0.0012768125,1.7429581e-09,9.369222e-06,0.008275316,4.444173e-06,8.323912e-10,7.421309e-05,3.2830465e-06,2.0023427e-07,1.8548211e-05,3.3996184e-09,0.00026003152,3.6254193e-08,5.89249e-11,7.413551e-12,1.4218163e-11,5.698624e-09,8.3316763e-07,2.9938592e-09,2.1273863e-09,5.301272e-07,4.1922195e-07,8.02442e-08,2.5997585e-07,5.934066e-10,1.46904e-09,1.9714184e-08,4.9589822e-08,9.9375255e-05,1.8506785e-10,1.4263922e-05,1.5423499e-06,1.656052e-09,2.1334339e-08,1.3056825e-08,1.6719527e-09,2.5441869e-09,7.8630956e-07,2.626132e-07,3.2100098e-07,1.4068603e-08,4.250786e-08,2.0637552e-09,3.4613066e-08,2.7145058e-08,5.280912e-05,9.132867e-09,0.9889858,5.9865564e-05,4.5912514e-09
./fruit81_full_split\test\香蕉\116.jpeg,78,香蕉,78,香蕉,6,无花果,51,胡萝卜,True,0.0001275966,0.00011759112,2.847293e-05,1.2777165e-05,3.2938427e-05,3.5554698e-05,0.020712102,0.0003083405,1.6701204e-05,6.885757e-05,1.9825588e-05,9.4063325e-06,0.00021997782,0.00052922417,0.0024077422,0.0002672807,0.0013794713,3.7647999e-06,1.7007923e-06,0.0005580844,0.00036423063,0.00016599998,4.5258193e-06,0.001915001,0.00014376834,7.058559e-05,2.8977925e-06,6.9650464e-06,1.7156699e-05,2.8041875e-05,5.9005865e-06,7.609019e-05,0.0014063,4.4968265e-06,0.00058032625,7.516345e-06,8.6350013e-07,1.3269826e-05,1.5263357e-05,9.52235e-06,5.2435855e-05,4.0870822e-05,0.00011669181,1.6978065e-05,0.0018920001,5.0294007e-06,1.3634668e-06,1.7892735e-06,0.00011006042,2.8631574e-05,9.173473e-06,0.006768238,6.8059535e-06,0.0009266099,0.003054832,7.1087416e-06,0.00051798375,5.691353e-07,0.004983844,8.7823835e-05,0.00054716325,3.1690626e-05,1.5418966e-05,8.060739e-08,0.0023863104,1.0402528e-06,4.6261415e-05,7.134775e-06,4.3250442e-05,0.00072489784,0.00083418476,2.7545822e-05,1.0216566e-05,0.001762388,3.0143658e-06,0.0004964769,0.00077190035,3.0777363e-05,0.941905,1.1464108e-05,1.8799008e-05
./fruit81_full_split\test\香蕉\118.jpg,78,香蕉,78,香蕉,14,柚子,61,菠萝蜜,True,4.3633776e-07,8.663564e-07,1.7749265e-07,1.0818606e-08,2.4377407e-08,6.021401e-06,2.4109356e-06,2.1932146e-06,1.1824084e-08,4.4266226e-08,2.0718345e-07,7.0618023e-07,1.07621725e-08,4.465408e-09,5.5109893e-05,1.8996574e-06,5.916472e-09,1.7708516e-09,6.7509714e-10,7.521771e-08,5.8482743e-07,2.5597603e-07,2.2815351e-08,9.526327e-08,3.221963e-08,9.563875e-10,7.492772e-09,5.731139e-09,5.4154603e-10,1.6954736e-08,6.9438375e-09,4.4307494e-06,4.6792928e-07,1.31821665e-08,1.5569354e-05,1.4632653e-07,3.331788e-07,4.7191736e-07,3.438656e-07,2.13789e-08,2.224026e-07,1.01617825e-08,4.1523583e-07,2.992062e-08,2.3971655e-08,1.6860359e-10,1.0672557e-08,8.7488505e-09,4.50841e-10,1.1670657e-10,6.864854e-08,8.120496e-08,5.9385215e-08,6.1105276e-08,1.0802194e-06,2.0790052e-09,4.827376e-08,3.9013335e-09,6.7682095e-06,1.1979857e-06,5.6143902e-11,3.295825e-05,6.0839165e-09,9.474059e-10,1.4360036e-07,1.1779243e-08,4.835794e-10,2.4053776e-08,2.5996958e-09,1.5953877e-06,7.0886884e-08,1.9004989e-09,4.573282e-09,2.4634481e-08,6.250784e-08,4.1498125e-09,1.1473713e-06,8.211208e-07,0.99985945,7.239289e-08,5.0826145e-07
./fruit81_full_split\test\香蕉\125.png,78,香蕉,54,芒果,51,胡萝卜,2,哈密瓜,False,0.0012763668,1.1480619e-06,0.037051264,0.00010084347,0.0013598882,5.787365e-05,1.8084344e-05,0.010778538,0.003130648,0.032130122,1.9245395e-05,0.0003016415,0.00087729754,5.145958e-06,0.0005426291,1.31272e-05,9.0924295e-05,0.00056378625,7.0425944e-05,5.016769e-05,7.201142e-06,4.804537e-07,0.0017389306,1.9114339e-05,0.0011558163,1.5477838e-06,1.2041566e-05,0.0002296379,8.477481e-06,4.9950144e-05,3.1853357e-05,0.0005205366,8.4329266e-05,0.0013152926,0.0009289742,6.03082e-06,1.2184479e-06,4.0905594e-05,1.8263381e-05,1.8060402e-05,0.00014384303,5.407721e-09,6.8238536e-05,0.00010491624,5.0719443e-08,5.4671422e-05,1.8483352e-05,3.372718e-07,3.5178346e-05,2.9399396e-05,0.0042966027,0.28369543,0.0011445457,0.007930657,0.55549276,3.5282068e-05,5.8715887e-05,0.0012640617,7.179788e-06,0.015581568,5.070522e-06,0.00025250413,3.0424733e-05,1.9680698e-07,8.2091015e-07,0.0009974958,0.00017089832,9.82961e-07,0.00012260536,0.00015924872,0.0009279993,0.00015789406,1.2564693e-05,0.0022978545,0.00019870642,2.9895222e-07,1.6399557e-06,9.268438e-05,0.028676072,0.00070539507,0.00059885863
./fruit81_full_split\test\香蕉\130.png,78,香蕉,78,香蕉,14,柚子,11,杨梅,True,9.529286e-06,3.723297e-06,0.00010096826,3.139639e-06,5.176762e-07,3.778538e-06,7.5870514e-07,5.1348434e-06,1.889377e-07,3.332702e-07,5.9613353e-06,0.00047291451,2.4332198e-08,8.626859e-08,0.0016240128,6.7300775e-06,1.5821159e-06,1.774688e-06,1.1243254e-07,9.76197e-07,2.6937878e-05,0.000166141,1.0651281e-06,3.6992453e-05,1.6020247e-05,4.1656398e-07,2.534783e-06,4.1933593e-08,5.9287713e-09,4.0622797e-07,2.9724767e-08,0.00044583032,1.0046869e-06,1.6077971e-08,4.6130415e-05,5.382955e-07,7.3777717e-09,6.023725e-06,2.4168403e-07,1.2579228e-06,2.7358252e-05,7.3607305e-05,3.5277815e-05,2.1846656e-06,2.7845772e-07,1.4158826e-07,1.0074785e-07,2.393461e-07,1.8360961e-07,5.0573274e-08,3.1374482e-06,0.00021836533,3.3153844e-07,3.863835e-05,0.0002449651,1.0907619e-07,9.473776e-06,2.8296947e-06,8.961635e-07,1.2144248e-07,5.748961e-07,4.9342843e-06,1.1075316e-06,7.658401e-07,2.7136377e-06,4.968355e-07,9.352515e-08,1.7743267e-07,8.504432e-05,3.152118e-05,0.0004703745,5.015627e-06,6.1011565e-06,5.3730466e-05,7.8995264e-08,9.835698e-06,4.760555e-05,5.8945284e-07,0.99562293,6.1988615e-08,4.065836e-06
./fruit81_full_split\test\香蕉\135.jpg,78,香蕉,78,香蕉,34,甜瓜-伊丽莎白,40,白兰瓜,True,6.430673e-05,6.1725946e-06,0.000158113,1.8984165e-08,7.868072e-08,7.194539e-08,5.075617e-06,9.056646e-05,2.2622434e-08,5.306866e-07,3.4564016e-06,3.1709103e-08,7.785578e-08,2.9094634e-08,3.899184e-05,0.00022009423,5.642442e-07,1.3961063e-08,2.3692376e-08,8.699694e-09,0.0001763138,2.9467735e-06,0.00042155586,1.5189583e-07,2.3736489e-07,3.349992e-08,1.9493724e-08,9.844493e-10,3.8309004e-08,3.3050154e-07,3.7640717e-07,0.00025109862,1.5257821e-07,1.2948725e-07,0.0056741238,8.2480365e-06,2.3368477e-08,1.7609695e-05,5.192254e-07,8.1188574e-07,0.0004351551,2.0320533e-06,7.848639e-06,5.303276e-06,1.4083348e-07,3.3620998e-10,1.7832987e-08,1.2032714e-07,1.6416068e-06,1.4841198e-11,1.7803504e-06,7.1702293e-06,3.5562027e-06,0.000119948556,1.3826648e-05,6.7450736e-07,1.6248643e-08,8.605859e-08,3.4241162e-07,2.2184347e-06,1.2169897e-09,8.1488084e-05,1.8877198e-06,2.327878e-09,8.294769e-09,3.9002643e-08,2.09187e-08,3.4564753e-09,1.6942589e-07,1.2763848e-09,9.349152e-07,4.9996203e-08,1.5675698e-07,5.212748e-06,3.847411e-09,8.4350695e-06,2.3105425e-05,6.753805e-06,0.9921163,1.0598994e-05,7.220985e-09
./fruit81_full_split\test\香蕉\137.jpeg,78,香蕉,50,羊角蜜,42,白萝卜,2,哈密瓜,False,0.00016106122,1.4233062e-05,0.093140736,0.0038786079,5.8289324e-08,4.1137245e-08,3.0807819e-06,1.1921577e-05,6.2265464e-09,7.9343846e-07,1.0314835e-05,0.00090085744,6.3494095e-05,0.00063784776,1.6439262e-05,6.5222615e-05,7.6643073e-07,0.00033645766,9.3406626e-08,3.6293473e-05,1.30413e-05,6.09189e-08,1.564741e-05,4.9780178e-05,5.0902836e-05,7.0043416e-07,2.8249983e-06,2.158164e-06,1.5863202e-07,1.9949307e-06,1.8120699e-07,6.1674305e-05,1.5109255e-07,0.00080479705,0.00057283934,0.0017568647,4.6489586e-08,0.0011133592,0.00012209744,0.006490591,0.0013225718,8.3292164e-08,0.09381808,1.1265378e-07,4.5314714e-08,2.0207122e-07,7.4048885e-06,3.0417464e-08,1.0067218e-09,3.0824126e-06,0.75630635,0.010198997,0.00015253232,4.710394e-06,0.01870563,7.3396996e-06,0.0037219084,4.7026383e-06,1.8842422e-05,6.990161e-05,1.7806247e-05,4.9355986e-06,0.00076769013,2.0444459e-07,2.2122297e-06,1.6153167e-07,2.251967e-10,1.4678475e-06,0.0012626003,1.9626802e-06,4.1988292e-07,0.0003739033,4.646049e-07,4.5543183e-07,8.4175554e-05,0.0017681096,0.000840176,1.1939804e-05,0.000121576544,2.7280848e-07,5.8718575e-05
./fruit81_full_split\test\香蕉\14.jpg,78,香蕉,78,香蕉,42,白萝卜,14,柚子,True,6.537259e-06,9.853223e-07,2.3385398e-06,4.3558768e-07,1.0941716e-08,1.7086588e-06,1.5467207e-07,4.2846537e-07,3.4220393e-09,1.0730253e-07,4.614437e-07,1.700216e-08,1.7460218e-08,5.9408826e-08,2.4026322e-05,3.9831566e-06,2.650892e-09,9.036364e-08,2.4280709e-09,1.3381125e-06,9.366259e-07,2.4148746e-06,1.6065705e-07,5.5811046e-07,4.5682057e-08,3.3478073e-10,1.3800627e-09,1.1473843e-08,3.681043e-10,2.076253e-09,7.994205e-09,1.0834574e-05,2.272806e-07,4.914036e-08,1.0436314e-05,4.2144126e-08,4.573e-08,8.056329e-07,7.735263e-07,1.956093e-08,1.0883717e-06,2.304272e-06,5.430648e-05,5.772793e-08,2.055754e-09,1.1827695e-09,3.4635204e-09,3.7580492e-07,1.0905077e-10,3.275074e-10,1.4870993e-07,2.5997197e-06,2.4144622e-08,3.5448154e-06,2.7770582e-06,2.5112796e-09,4.1754768e-07,1.03157936e-08,2.1865544e-06,4.0328346e-06,2.2749582e-08,2.596111e-07,2.5847768e-07,6.1697386e-10,2.6022596e-08,6.254721e-09,1.7663159e-09,3.165761e-10,2.7711358e-09,3.9703643e-08,2.129476e-06,1.8974562e-07,6.936841e-09,3.2164755e-07,1.9757413e-08,1.0428717e-08,7.21714e-08,6.672154e-08,0.99985266,5.870323e-09,7.3364724e-08
./fruit81_full_split\test\香蕉\167.png,78,香蕉,78,香蕉,14,柚子,2,哈密瓜,True,0.00012250543,2.219952e-06,0.00017398385,6.289254e-10,7.933632e-06,1.5264295e-07,7.5009534e-06,3.3454023e-07,2.0157623e-08,6.59321e-07,3.5464208e-08,8.556845e-08,7.5698335e-06,4.948826e-07,0.00046151344,1.5217312e-06,3.2571032e-07,6.166204e-06,8.974495e-08,6.676635e-08,5.124766e-06,2.01346e-05,1.8752776e-06,7.7152964e-07,9.4349076e-08,2.7472913e-08,1.11542064e-07,1.5561601e-09,2.1797794e-06,4.7909157e-07,1.15244575e-07,1.8758043e-05,3.0933318e-08,4.7451857e-05,1.2024283e-05,3.2300788e-06,2.2726877e-06,4.536922e-05,6.4202663e-07,1.7067816e-07,1.8727425e-05,4.247288e-08,1.0056577e-05,4.41019e-09,1.0101378e-09,3.152879e-09,5.784409e-08,2.8720832e-08,4.435509e-06,5.5435847e-09,1.1967574e-05,4.351552e-06,8.408163e-08,1.3155659e-05,3.4191344e-06,3.7362606e-09,6.442939e-08,2.0649547e-06,7.694573e-06,2.120478e-06,5.967173e-08,3.5975659e-06,1.6714532e-07,1.3074023e-09,1.3890235e-08,7.3211345e-07,2.0803357e-09,9.892107e-09,1.2306139e-06,1.0600639e-09,1.947762e-05,5.5698827e-08,4.9287824e-08,3.023419e-06,1.02224025e-08,2.2274801e-10,3.349572e-05,6.3073044e-06,0.99889755,1.9541744e-06,2.545878e-09
./fruit81_full_split\test\香蕉\176.png,78,香蕉,78,香蕉,34,甜瓜-伊丽莎白,21,椰子,True,0.0005402539,0.0008368255,0.003016624,0.00035862485,9.787792e-06,2.0930613e-06,0.0014637817,1.97887e-06,0.00021529797,0.00017288461,2.1410577e-05,0.00084440206,8.7092576e-07,2.3896686e-05,0.000103107304,0.017568788,0.0030930066,0.00071677344,1.2812315e-05,0.0032812073,0.0060982127,0.030217832,1.5416652e-05,0.0081196325,0.0019639116,0.0002035294,2.456674e-05,6.3427015e-06,3.753846e-06,0.00059587683,1.4080046e-05,0.0062145824,3.9876836e-06,9.1772024e-05,0.058302414,4.159601e-06,2.1592674e-08,0.00056863256,1.3173262e-05,4.4823722e-05,1.3024584e-05,4.0638932e-07,0.008483099,4.8607228e-05,3.695715e-06,1.3789468e-06,0.00019413691,0.00010915765,9.998568e-06,7.863819e-08,0.0006005687,0.002093917,0.013517109,4.4622006e-06,0.0011918305,1.5605685e-05,8.502986e-06,0.0014777533,0.00060540723,6.669371e-05,1.6461122e-08,1.2956928e-05,9.748916e-08,2.208148e-07,3.0834022e-07,1.5342195e-08,5.750241e-05,7.4739773e-06,1.5124725e-05,1.689752e-05,0.0077683534,0.0006432614,2.1044272e-05,0.0016385075,4.050116e-05,0.001817749,0.01601042,9.459329e-05,0.79802376,0.00020082488,0.00039382913
